filename,genre,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
Copy of jazz21.mp3,jazz,0.37574783,0.094393186,0.13517855,0.0030688446,1147.95846,478209.8491,2037.33461,657649.1794,2007.48478,4210997.408,0.01846251639,0.0001415674741,0.121959254,0.0026865676,0.002583169045,0.03790967482,125,-276.85678,2463.3452,185.10194,929.1099,20.899187,431.51074,30.716496,331.3101,9.805085,184.02715,37.61898,178.16861,-2.328433,112.46427,-0.990978,109.80951,0.07657131,56.870712,-18.975723,57.245132,-4.0465946,60.37953,-13.164571,58.47334,-4.501124,50.42684,-7.464943,54.711113,-5.239496,50.114822,-2.831205,47.505856,-6.3857737,46.86057,1.0855612,41.468006,-2.3110094,33.66319,-3.4087906,47.74038
Copy of jazz23.mp3,jazz,0.31241447,0.10917468,0.10886023,0.0036937818,1819.317006,928652.6033,2968.453703,1687213.71,4159.649847,7902903.87,0.02092674421,0.0002252661477,0.09781622,0.0031808093,0.02247786754,0.01880077976,103.359375,-271.946,14429.061,125.648186,2737.5842,12.212721,96.64673,38.892,400.873,-3.134655,51.435814,29.639313,169.26054,-7.9010196,54.495537,11.351472,83.75509,-11.16441,52.732784,6.0672235,52.21786,-4.639265,31.690472,1.4470241,47.680485,-3.8020186,50.74694,0.0021096575,43.295574,4.060548,50.220966,-3.234328,43.507915,2.3338006,47.90377,-0.9632417,67.077286,9.653171,81.28863,-0.237761,65.70551
Copy of jazz24.mp3,jazz,0.33814508,0.10684538,0.17409939,0.010491231,891.5471807,712063.79,1622.694213,1434434.302,1507.790282,4950754.674,0.0143021449,0.0001009220109,0.14649254,0.007963218,0.02282011795,0.02441977027,119.6808511,-290.3586,12531.089,152.0245,5768.4473,38.026688,812.6159,36.98014,638.2479,9.84941,197.90993,8.719263,125.24448,0.16357982,77.90558,-2.9647183,79.95474,-5.3397474,62.391464,-3.799653,52.807434,-4.0315166,41.172043,-2.551799,38.74147,-3.9216063,45.409008,-5.681085,49.799797,-4.910547,51.327576,-3.259783,42.86149,-3.5257325,33.711945,-2.5952573,39.61643,0.49770623,62.54607,-1.758695,67.58865
Copy of jazz20.mp3,jazz,0.36711556,0.096255854,0.12765397,0.0028833016,1401.591738,742723.1034,2747.9264,1133243.035,2406.772129,7717881.609,0.01883658183,7.86E-05,0.11291854,0.0023638092,0.03433350372,0.02575743107,82.72058824,-283.51953,2698.8042,177.3973,1300.5464,42.39051,236.83083,38.0455,307.04022,0.5107778,104.674866,15.787603,80.97779,-6.2401247,77.15769,-1.3734583,120.54306,-8.576967,70.55086,3.7681909,62.938755,-6.644802,50.79159,-4.4197164,75.010635,-4.026498,84.90028,-3.5346777,87.42211,-1.9199024,68.037964,1.4420868,75.33674,-1.7874463,64.959045,-0.9384262,57.41988,-1.0904698,69.60648,1.6890622,90.934
Copy of metal1.mp3,metal,0.36243615,0.07772645,0.20885253,0.001122194,2558.172914,267866.0278,2826.264436,217204.8795,4923.978559,1109064.527,0.06098715956,0.0003436016808,0.16636077,0.0010671951,0.01526257332,0.01294683205,129.1992188,-82.847786,1928.3491,158.60161,549.3213,-59.591507,102.22251,47.167625,109.21635,-5.569277,92.04582,19.759682,102.47303,-19.493624,68.390335,15.671454,74.02208,-9.266163,73.88558,13.139636,62.536438,0.115822025,51.511295,0.6234869,42.11241,2.2933898,45.882057,6.3477793,38.01259,7.9109316,47.399635,-0.85260427,40.185524,1.873339,37.54562,-7.4048862,34.842052,6.03292,56.067936,0.1901401,74.66609
Copy of metal10.mp3,metal,0.6678749,0.0572738,0.24868539,0.018409686,2808.080838,513039.5668,2905.96895,681812.169,5653.953186,2747563.147,0.05675015414,0.0003638031435,0.19468592,0.013621073,0.02205856284,0.006272174759,95.33898305,-104.67456,6450.864,143.44673,884.33014,-56.06719,285.71545,48.5261,1568.8662,11.7576275,229.30426,17.143614,555.2344,0.3187921,76.91243,10.66943,122.34914,-0.13452071,99.598885,7.7881007,95.62309,-0.7095655,53.614456,-1.7897303,101.79857,-5.28181,41.255367,1.051121,59.61382,2.7331307,52.07162,1.408116,36.728848,-1.8571074,37.055225,-1.0988101,29.53656,-0.93825626,25.973505,-0.13136198,26.00017
Copy of metal8.mp3,metal,0.6061364,0.06672715,0.07271694,0.0014393304,3938.811668,6693720.951,4087.26651,2717327.729,8535.915051,23230381.09,0.08525307481,0.01410599104,0.055124424,0.0009633337,0.006526610945,0.003983139509,151.9990809,-238.2745,11409.722,108.86738,3085.095,-18.49891,838.3264,43.977375,339.6247,38.71947,567.4566,14.25411,336.3311,-6.1297874,137.17142,7.088799,93.5755,-4.2767878,81.38391,9.94448,55.926434,5.555554,53.249542,4.0326757,60.04206,1.5315139,38.71635,4.4868784,37.63184,-1.337772,46.212055,3.242269,33.74122,-0.15852001,36.37581,0.8572911,36.890602,-2.6243374,29.356926,-2.4277246,34.4982
Copy of metal7.mp3,metal,0.6453742,0.046525676,0.17655191,0.003101291,3793.248721,1603841.131,4089.354061,330346.7399,7912.051746,5415811.183,0.07963167659,0.003723107608,0.12023372,0.0017829894,-0.0006118780768,0.005062415473,144.2307692,-81.8296,1683.2675,121.18765,909.3963,-37.516457,129.40073,44.654217,103.25761,-2.8238761,147.29697,29.1776,73.48523,-12.509346,81.71856,21.317997,57.17568,-6.7267876,69.04286,14.263253,55.494244,-1.0826958,61.87815,12.413614,32.530323,-3.733155,40.10289,5.864724,23.113766,1.0426657,32.05639,4.598835,24.334301,-3.2413497,25.478285,1.1733499,31.250378,-3.8524728,30.652678,3.6652703,23.68689
Copy of metal6.mp3,metal,0.60197467,0.05960195,0.0947517,0.0021206096,3427.714406,629572.8383,3252.152165,201486.8504,6901.573054,1683037.162,0.07974866968,0.001452907681,0.059116684,0.00036588102,0.01657913073,0.002152794549,90.72580645,-154.93135,1389.557,133.72989,391.3858,-53.567028,103.615135,70.64576,142.57799,-10.617501,123.46968,18.8298,95.078384,-9.419322,111.99498,0.68866843,69.16395,-7.1008835,77.465805,1.851399,39.679646,0.7165347,41.2825,-9.435797,45.305923,5.4666266,31.118307,-1.7531809,34.33844,7.3673763,38.24336,-5.2860436,43.02181,-3.010087,33.044174,-9.051414,37.12953,-0.3183464,28.646515,-5.1393614,29.888432
Copy of metal3.mp3,metal,0.58172345,0.060529802,0.09885403,0.0019027903,3145.717988,2777408.324,3374.900777,1954374.357,6706.395416,14508828.24,0.07489872362,0.002647544499,0.062355842,0.00019514364,-0.004178872727,0.004961485241,109.9567819,-154.37683,3507.0005,144.118,1738.7533,-34.801464,396.72308,37.731094,219.58997,10.220418,405.0912,5.1922727,227.08223,-7.5035005,110.04143,14.416011,74.939705,1.8858883,99.121605,6.761343,77.86751,-3.136533,80.02036,3.3646612,55.46285,-6.2455006,36.01659,6.80953,45.063957,-6.945128,33.93977,-5.4632483,57.8212,-10.88626,31.028162,-2.637865,47.69207,-4.9406953,36.022087,-3.814411,38.949726
Copy of metal4.mp3,metal,0.50095236,0.08246312,0.14304818,0.0063681826,3202.534288,2381384.505,2664.064954,1542580.172,5857.447914,10655718.12,0.1050347012,0.002496412399,0.09312623,0.002589385,0.0246534721,0.01006328827,114.84375,-127.57682,10213.114,139.75266,2331.8518,-76.671844,682.44696,22.929628,472.33252,5.6521797,221.75479,4.7962365,460.77274,-10.921598,106.527695,-1.6890789,287.93338,-10.854466,61.03437,-2.647182,177.35266,-5.850588,61.205727,-1.7303402,180.12877,-13.764398,60.693558,-0.16673633,143.00978,-6.520423,44.36833,-5.091622,82.662674,-9.15297,36.465492,0.0824961,63.105507,-4.839105,38.50561,-2.8348014,44.093292
Copy of metal2.mp3,metal,0.5231066,0.072349675,0.16958483,0.0018505653,3475.454566,931948.3022,3884.768544,410578.9598,7562.163949,4083619.331,0.06632692382,0.001209110266,0.13050257,0.0010274667,0.03488847175,0.01939025633,95.33898305,-107.589584,5768.1924,123.69194,688.13995,-36.21531,182.2119,55.16939,262.716,-5.5018888,261.01434,38.138733,109.102425,-7.936033,97.75852,20.936071,56.76763,-5.1294684,36.554974,11.539733,43.91859,-7.340374,43.032703,5.1728725,34.31678,-7.9732137,34.635708,4.870291,32.019905,-4.8780704,31.023663,3.342469,31.296242,-8.232074,40.146065,-0.5004055,48.32302,-4.5040307,42.502316,1.6173652,39.3824
Copy of metal9.mp3,metal,0.44402617,0.08042437,0.17455651,0.0039053052,2463.57121,211595.8937,2672.11136,289849.0294,4804.320899,1195340.876,0.05715476971,0.0002812967246,0.12616785,0.0017817467,-0.002448104231,0.003033555624,130.8139535,-133.759,6263.009,162.9608,778.7578,-66.8695,463.64496,49.072,87.251816,7.6069503,157.32117,21.798159,128.11232,1.3937069,120.63477,17.672264,68.291824,-0.97734916,75.808624,2.339423,59.22635,8.199768,47.211517,1.7226318,48.7201,4.2509713,39.389603,0.601482,41.221786,3.3043838,38.46414,1.2980385,47.26313,1.3668957,47.19121,-3.884016,40.78372,-0.8931715,39.50706,0.14978121,40.273994
Copy of metal5.mp3,metal,0.60281116,0.063812196,0.06461556,0.0009715463,2816.722225,596618.2471,3201.333054,490304.5141,5899.180995,3629323.234,0.05658695941,0.0007469536707,0.043937434,0.00024480323,-0.01180184655,0.004714890499,139.6748311,-207.19179,1301.5273,136.5298,486.9603,-40.85077,306.41293,49.546753,96.18531,8.643844,172.31305,25.296492,116.03619,-9.112739,89.20701,15.501829,89.27171,-4.694689,68.4466,5.2082477,87.31393,0.97730166,48.85094,-2.1780446,51.891544,-0.6727012,30.77395,0.47835103,32.742077,-1.5383717,25.265799,-4.654109,25.98131,-4.395927,28.627232,-5.2092323,32.66384,1.5529602,27.25275,-4.4074206,25.78954
Copy of progrock4.mp3,prog rock,0.48687714,0.07685249,0.15139738,0.009811554,2768.396466,3855313.861,2769.721881,524264.6749,5428.546764,8480720.887,0.0682264176,0.007797782603,0.11390471,0.0059540393,0.03742727674,0.007108305904,119.6808511,-206.85379,20116.465,135.90016,4886.3345,-35.642788,464.47662,45.013542,640.28406,2.2682571,87.341064,13.509508,158.9896,-3.2131584,49.950912,4.5887,91.898415,2.6543448,75.66079,0.4222807,49.467377,3.5241704,77.538895,1.5643724,54.058838,-0.4626703,52.958797,2.732537,44.291473,5.3006186,68.40779,-1.7512238,39.0608,-3.109417,58.039986,-3.7360392,42.499966,-1.1542926,43.43676,2.8392098,44.188164
Copy of progrock9.mp3,prog rock,0.59625024,0.058678057,0.14671345,0.0022606577,2925.414182,438841.7577,2914.311805,411254.7337,5532.758065,2077125.919,0.07209430129,0.0004292636837,0.103614785,0.00089359045,-0.0055771375,0.003007688468,86.53846154,-134.5594,2139.5186,147.90295,901.81055,-66.649895,220.24405,55.60577,226.31065,17.917383,346.81036,18.601902,200.13098,-3.6186476,77.21498,18.392359,50.117275,2.6845984,53.605076,8.449644,38.79779,10.140807,56.25145,0.79684955,33.69209,-0.24879076,48.75754,6.060428,28.69617,0.58077073,31.44152,-0.6730895,29.89794,1.0884742,38.995148,-2.0336988,33.75096,0.0077641145,32.4578,0.7096767,27.820738
Copy of progrock14.mp3,prog rock,0.49854314,0.07862484,0.27410114,0.009937716,2214.382752,549976.4702,2591.452211,666121.2295,4753.40459,2895441.687,0.04609495937,0.0003936851195,0.20791924,0.005648881,0.04425923254,0.01306193229,135.9991776,-91.7123,3450.8838,165.74182,817.2895,-45.464268,309.27063,49.967022,282.66565,12.405093,462.8755,14.916463,404.14856,-1.3440493,138.12267,18.116919,74.049225,-0.17848721,79.52649,2.4005294,68.86822,4.1314006,68.99946,10.874393,37.72692,3.8742063,32.1382,0.29709914,27.780392,-6.822383,38.287006,-1.5283532,49.466194,4.056596,29.289343,-8.4557,27.984411,2.7224197,25.081184,-0.31120542,37.602047
Copy of progrock1.mp3,prog rock,0.48733997,0.073311955,0.097692244,0.0012550286,2364.876146,753746.6284,3181.751834,584956.8967,5014.291904,4861282.041,0.03960997212,0.0002380276559,0.07395989,0.0006176195,0.03472552456,0.01212520778,160.7142857,-203.68204,7818.228,156.86386,834.3811,-29.942474,822.60016,47.63561,144.57356,3.568103,132.29277,23.510597,76.55022,-2.4585903,53.00284,13.646593,51.93242,-1.823895,53.039272,8.202458,46.7628,6.5086904,70.48016,5.591177,51.242172,-4.1953745,39.414787,3.2334516,37.648556,0.743612,43.698204,0.69179857,39.31945,-4.266679,43.647335,-1.403664,53.692642,1.6465104,44.148823,2.7869015,37.009148
Copy of progrock8.mp3,prog rock,0.47141427,0.08795512,0.14525527,0.004835324,3125.47079,612072.0618,3459.662939,359922.4611,6659.816033,3277856.504,0.05506868223,0.0005815067003,0.120799534,0.0036211815,-0.01100598506,0.007900042003,133.9285714,-163.81413,9333.712,129.09218,870.903,-41.01079,436.45166,50.928352,506.8699,-9.96319,128.20268,22.84753,244.94197,-8.923032,71.5848,14.83386,189.70488,0.080471024,85.279236,10.4917345,112.68872,9.5986,71.89302,4.9375033,68.63524,1.803494,59.44181,1.7147821,63.47721,8.849379,90.501945,-0.71124667,67.67995,3.8393652,82.902405,-5.0702066,101.1555,3.8213644,97.811874,0.2918021,60.62327
Copy of progrock6.mp3,prog rock,0.5737574,0.07330598,0.1946532,0.003861909,2412.510321,859234.5503,2821.160722,459064.1577,5120.556346,2819738.122,0.04462678857,0.00114272225,0.142215,0.0020432225,0.02044736963,0.004138878159,110.2941176,-139.9988,5318.541,154.69978,893.81586,-47.41989,402.90872,65.52669,307.7359,12.988471,390.7842,21.3309,104.50081,0.27733326,92.88039,9.884838,67.84828,1.8331373,60.117523,2.7065687,49.305363,7.077657,44.679222,0.8481995,35.180542,1.6691253,31.063705,-0.5948538,33.07053,-0.006194211,32.585373,-3.7636971,28.25996,-2.9205713,26.966223,-5.0065227,26.56325,-2.4845133,25.559645,-3.632694,22.937603
Copy of progrock2.mp3,prog rock,0.40626594,0.08116206,0.21618244,0.0041907663,2821.26091,691473.634,2658.999396,436162.7891,5349.190699,2223104.667,0.07856381088,0.001560655653,0.15792996,0.0018739334,-0.01505352894,0.0131241068,119.6808511,-93.10148,3789.5676,159.31459,629.3192,-74.76678,349.49872,51.183456,320.63272,0.12144724,165.90497,8.237276,486.20868,-11.179009,98.703674,0.70202625,171.24367,-8.45953,123.19714,1.232257,64.12035,7.578085,64.3285,-3.0597112,87.64672,1.6155093,61.51683,3.026954,55.926456,7.873049,72.57799,-1.0461185,66.12419,-3.6804366,75.71837,-5.316035,57.00972,3.8686922,43.81027,-0.97923905,51.89132
Copy of progrock5.mp3,prog rock,0.51882434,0.08923424,0.24342571,0.017189486,2672.745735,996236.2929,2747.3984,623644.9082,5504.000051,4410014.492,0.06338000224,0.001293501982,0.18153234,0.010464481,0.0030692988,0.009893646309,139.6748311,-111.98799,8263.748,149.82048,2058.337,-50.979942,667.53973,59.27692,339.7391,-2.7559912,267.77383,22.972387,200.40472,-7.8196044,123.70366,11.579952,87.4475,7.1345077,59.91182,-0.17044342,56.42665,10.439889,54.0089,-1.2955137,31.391983,9.119593,40.631126,1.382122,55.20957,6.7539697,57.105022,-5.439289,39.998028,-2.2666962,46.47643,-3.9484658,30.451275,-1.5108646,30.928665,-1.4325651,34.049553
Copy of progrock7.mp3,prog rock,0.45183817,0.07759521,0.16742721,0.002782478,2420.03128,159134.5283,2993.108498,188449.2607,4823.712498,1064426.553,0.05578575489,0.0002901306369,0.112995416,0.00075779634,0.02647725407,0.004297185382,126.0480183,-114.96401,2279.5354,151.95702,276.99377,-39.69976,171.6023,47.29916,63.415104,2.8269243,94.45515,23.473898,77.38872,-13.676135,66.75612,21.683874,64.99575,-3.3088515,39.280308,9.231082,40.724815,-3.2231176,30.581923,0.93822646,39.171257,-0.1874879,28.032574,2.834755,31.014929,8.577816,37.040882,-3.4688604,36.219555,-4.858566,45.00616,-2.5603714,44.611588,11.250657,36.728146,-6.6258206,24.920105
Copy of progrock3.mp3,prog rock,0.5153302,0.07783629,0.08721147,0.0047451686,2495.870789,370948.9915,2484.485059,577353.1919,4787.09896,1793969.121,0.06258054124,0.0003759886812,0.056720905,0.0016735803,0.001521191791,0.003732772017,125,-226.73003,16645.941,143.29173,2062.6118,-54.7788,585.1801,30.979303,684.4388,15.710416,396.82553,15.547287,381.55502,-2.0422745,63.60062,11.971377,76.87268,0.06839895,47.393417,0.55647844,33.29917,5.8131313,78.80833,-9.267278,47.409294,-2.1814947,93.30553,-2.0204797,36.568066,-0.4639826,46.1596,-3.065613,32.247757,-1.8347096,35.93591,-1.6889586,43.93727,-2.7250426,31.757704,0.46158877,31.30643
Copy of progrock12.mp3,prog rock,0.5264351,0.086445555,0.15307727,0.004996747,2794.789925,1068635.668,3251.264704,1320650.357,6176.876889,7323401.793,0.04975348133,0.0004235266676,0.11822336,0.00309487,-0.02998554274,0.005139808858,112.5,-149.751,6736.1387,139.44106,1242.8972,-40.41316,487.82074,42.097816,357.48785,7.913709,151.24802,22.556805,467.5167,-6.771933,88.22817,15.501683,110.677025,0.8435197,88.61937,5.678312,64.03871,2.8389492,41.728577,0.6796148,80.93747,-0.5954171,39.260727,3.6973119,55.577953,-3.590827,34.776188,1.1949492,38.513836,-0.63637453,39.12169,0.90260065,46.82473,1.5320793,49.273006,0.33379725,64.16003
Copy of progrock13.mp3,prog rock,0.5130061,0.09541889,0.08835328,0.006351263,2788.663934,2940356.381,2828.529243,2354489.61,5907.364279,13825291.83,0.06480365198,0.003670677989,0.06445107,0.0032938598,0.008452072469,0.004420996433,92.28515625,-231.03938,20850.947,115.0335,2748.069,-26.351072,696.4689,22.743181,1189.781,4.1444373,296.7596,23.273315,317.2956,-9.691306,113.28596,13.735486,156.75417,-4.3215175,66.80245,7.4307995,67.74799,-0.7304757,64.397125,0.5781983,114.30788,-2.5335407,85.22131,-1.1916791,48.385857,-3.5210502,55.345406,-8.024073,50.310684,-3.820935,70.6161,-9.031216,45.91132,-2.8899434,44.89709,-8.2486515,35.552105
Copy of progrock10.mp3,prog rock,0.5227719,0.075284146,0.19431493,0.008970459,2150.58667,567251.3634,2103.222622,415487.0429,4230.414593,1870981.294,0.05582254127,0.0008541233865,0.15459438,0.006020782,0.009011170242,0.02800490904,108.1730769,-146.98245,5024.5796,181.09055,1718.2179,-65.53712,329.5574,30.394358,278.0605,28.871515,354.7556,3.1977885,219.75737,8.2860565,66.037834,4.9252086,89.575554,-1.6692196,73.36173,-1.3736315,67.65065,5.2051725,53.650974,-0.15001552,51.329643,-1.6514696,42.399128,1.0193712,36.57951,-0.8014254,46.634888,0.18996584,29.214386,-4.5654426,42.382095,-5.669211,39.015434,-3.0063899,36.69827,-3.451305,32.567276
Copy of progrock11.mp3,prog rock,0.46519938,0.07665072,0.301691,0.0074913567,2264.11027,299994.6025,2779.347813,444006.7227,4598.724116,1273795.871,0.04449174313,0.0001826429642,0.23604815,0.004056062,0.04346041265,0.01437458869,108.1730769,-75.861916,2468.0427,171.23756,609.7963,-47.47811,126.27234,46.519085,91.55189,3.8481388,211.44818,9.390489,166.21864,-4.0381203,144.24545,14.447714,81.641655,3.0134168,103.244934,5.1185946,79.55312,-7.6027646,58.83298,5.0215816,61.219784,-1.3469456,48.9228,-1.8783247,57.93577,-2.2228625,42.250885,-0.47396755,40.652126,-1.3822012,42.392456,-4.3101482,49.687454,-0.119341284,58.833263,-6.425007,46.758804
Copy of punk6.mp3,punk,0.5933531,0.06331496,0.19954439,0.008000048,2093.724513,814032.9084,2544.284295,1117508.589,4577.730652,4982207.093,0.03793911299,0.0006004486437,0.15033776,0.0050797397,0.04790697013,0.009183390278,161.4990234,-132.84442,4595.5425,178.56296,1065.4336,-39.90859,551.9459,34.951603,519.72144,10.689153,487.59637,9.136406,773.9633,-11.778775,55.750576,15.236494,214.46974,-8.338959,65.53309,7.0459175,144.73206,-2.7259793,44.09775,0.1560291,92.4921,-3.9491417,36.59768,3.548432,47.661823,2.1921613,70.81986,-7.653155,45.533924,-3.0130692,71.58938,-4.5856857,34.362133,-0.2823747,61.178417,-6.7364144,23.92834
Copy of punk8.mp3,punk,0.6055593,0.05909019,0.15655454,0.0039491006,2842.909255,540866.1128,3032.760153,403887.1489,5653.282482,2927557.69,0.07204056967,0.0009229515407,0.08413236,0.0005060053,0.01370365066,0.001668072455,99.38401442,-111.49248,1759.2825,145.70927,437.85266,-55.040913,228.78539,50.812996,115.23215,1.939932,171.83899,21.340996,166.0282,-17.206722,118.60657,19.145489,62.494205,-3.5037189,67.72684,14.842719,39.90651,1.1746639,76.697815,5.895447,26.82694,6.457793,49.371666,-2.8006527,24.284346,0.91522795,29.864817,-1.8849514,22.687798,6.3273826,32.511337,-9.491657,23.036064,0.6802441,24.76071,-6.075594,27.095047
Copy of punk9.mp3,punk,0.5457394,0.09576836,0.20131902,0.017497731,2866.412964,2382386.902,3026.642262,1622065.067,6025.605231,8632226.909,0.06654249256,0.004028656518,0.1257156,0.0055037504,0.01033267019,0.002200289377,95.703125,-132.22794,21040.402,108.77939,2652.0586,-31.473022,239.88658,49.94959,525.0582,-9.237022,146.5869,21.445099,142.68779,-8.596824,66.97493,15.118424,72.71617,-3.8312473,69.16399,13.342783,73.59577,-1.0238028,57.864296,3.2949994,26.670868,1.9706389,21.06418,3.971756,21.690302,3.31229,24.870235,-3.6084332,23.10909,0.121668056,27.928911,-4.111483,32.277058,4.417438,33.831596,-6.32449,31.429134
Copy of punk19.mp3,punk,0.6782167,0.049158238,0.16003653,0.0046116654,5698.39719,4128151.629,4730.333088,717475.5866,11396.94775,10635982,0.1707181665,0.01229532287,0.10816025,0.0025874705,-0.0003954671074,0.003055497869,166.7086694,-102.082794,4409.7437,85.653145,1482.1947,-18.313404,262.27432,57.45038,193.2947,-0.5513591,387.8697,44.567406,150.7896,-34.525,100.47903,28.230093,104.693474,-17.104004,111.69725,26.08014,77.16277,-8.573953,68.08995,15.384717,38.054447,-0.29110318,32.007637,2.7791843,23.87652,1.39465,25.116154,-2.341813,32.410397,8.216875,35.139187,-4.745909,27.404034,9.800896,23.815573,-7.461758,26.735996
Copy of punk3.mp3,punk,0.63779074,0.05411489,0.2733137,0.0048583085,3097.819098,452244.3249,3612.36167,508429.7304,6482.122623,2986925.484,0.05710634082,0.0003974869115,0.20121644,0.0019437617,0.02015889827,0.005142608932,133.9285714,-47.572422,1206.1771,143.45872,547.7592,-44.201534,371.20807,38.84173,159.94292,-4.0530014,163.55566,27.183617,69.368515,-7.498775,91.82762,16.030743,80.61535,-2.9954214,48.10254,9.45919,43.68797,-0.6162116,52.27131,6.1457095,34.85892,-2.2577174,39.439167,7.6534047,36.873592,0.50322497,42.06902,2.7698877,26.732002,-4.8549075,26.73683,-2.0185173,24.18547,-4.4126496,27.051788,-1.5448965,22.024942
Copy of punk7.mp3,punk,0.6847908,0.04479648,0.15947013,0.0049492745,3367.666834,1386626.341,3724.699436,515670.4337,7249.706162,6770428.47,0.07489429391,0.003568765266,0.11040769,0.002283365,-0.0003533819652,0.002668561573,147.65625,-125.134445,4633.916,120.828285,967.3481,-28.415798,678.60693,56.849796,136.96078,3.0894911,200.2968,27.866056,87.94627,-15.052707,81.24267,24.357199,68.08964,-9.885239,51.49719,16.912054,38.77496,0.7565862,38.932415,10.085551,26.37434,2.6806018,27.817482,4.7296076,26.971375,5.0129123,28.813395,-2.3299112,23.287193,4.9052033,33.749435,-3.8950527,28.427643,5.0846686,26.358585,-4.863073,28.808104
Copy of punk1.mp3,punk,0.50192696,0.08497261,0.1583738,0.0078499755,1827.734487,728512.9865,1969.719536,617610.9429,3667.386157,2906037.436,0.04276296893,0.0007009880879,0.13114613,0.0058926996,-0.01924795431,0.01230098431,79.50721154,-198.65541,8511.987,164.1631,822.01666,-41.21604,1397.0574,39.813225,516.24023,29.785265,543.9931,6.505718,305.98456,0.7635905,121.44539,15.921146,90.698784,5.559316,85.78943,4.7724056,108.68963,-3.5271578,85.83307,-3.9974682,94.019684,-2.2007763,67.70448,-1.8007635,52.0904,-2.9476552,59.253723,-9.199795,47.265995,-7.365427,45.587883,-7.8656516,46.56253,-3.772504,52.158646,-6.147903,37.46462
